customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_spend,tenure_group
4464-jcoln,male,0,yes,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.85,35.9,1,17.95,0-1yr
2085-jvgad,male,0,yes,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.35,697.65,0,18.855405405405406,2-4yr
5650-vduds,female,0,no,no,4,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.25,96.05,1,24.0125,0-1yr
8095-wanwk,female,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.25,428.7,0,42.87,0-1yr
3030-zkiwl,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,20.05,0,20.05,0-1yr
9565-flvcg,male,0,yes,yes,65,yes,yes,dsl,yes,yes,no,no,no,yes,two year,yes,mailed check,69.55,4459.15,0,68.60230769230769,4-6yr
8755-ogkna,female,0,yes,yes,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.5,1167.6,0,20.48421052631579,4-6yr
2800-veqxm,female,0,no,no,3,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,74.75,238.1,0,79.36666666666666,0-1yr
7538-gwhml,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.65,145.15,1,72.575,0-1yr
5533-rjftj,male,0,no,no,49,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),30.2,1453.1,0,29.655102040816324,4-6yr
3859-cvcet,female,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.65,191.05,1,47.7625,0-1yr
0214-jhpfw,female,0,yes,no,70,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),57.8,4039.3,0,57.70428571428572,4-6yr
5642-mhdqt,female,0,yes,yes,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),19.85,1039.45,0,19.612264150943396,4-6yr
3088-fvywk,male,0,yes,yes,53,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.55,1336.1,0,25.20943396226415,4-6yr
3276-hdueg,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,75.05,75.05,1,75.05,0-1yr
9092-gdzko,male,0,no,no,22,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),24.85,493.4,0,22.427272727272726,1-2yr
0823-hscdj,male,0,no,no,52,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,49.15,2550.9,1,49.05576923076923,4-6yr
3729-owrvl,male,0,no,no,65,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,110.35,7246.15,0,111.47923076923077,4-6yr
2324-aalno,female,0,no,no,48,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),24.55,1203.95,0,25.082291666666666,2-4yr
0822-gavap,female,0,no,no,2,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,34.7,62.25,1,31.125,0-1yr
5760-ifjoz,male,0,no,no,3,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,mailed check,107.95,313.6,0,104.53333333333335,0-1yr
2826-uwhis,male,0,yes,no,45,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),81.4,3775.85,0,83.90777777777778,2-4yr
1448-pwkye,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.0,80.0,1,80.0,0-1yr
7501-iwung,female,0,yes,yes,61,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),73.8,4616.05,0,75.67295081967214,4-6yr
4957-treir,male,0,no,no,3,yes,no,dsl,yes,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),64.4,195.65,0,65.21666666666667,0-1yr
7251-ljbqn,female,0,no,no,40,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),103.75,4188.4,0,104.71,2-4yr
8040-mnrtf,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,71.1,71.1,0,71.1,0-1yr
1536-hbswp,female,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,49.9,49.9,0,49.9,0-1yr
5313-fpxwg,male,0,no,no,51,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),24.6,1266.4,0,24.83137254901961,4-6yr
0067-dkwbl,male,0,no,no,2,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.25,91.1,1,45.55,0-1yr
0946-fkytx,male,0,no,no,52,no,no phone service,dsl,no,yes,no,no,no,no,one year,no,mailed check,30.1,1623.4,0,31.21923076923077,4-6yr
5076-yvxcm,male,0,no,no,51,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),83.4,4149.45,0,81.36176470588235,4-6yr
8262-coggb,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.45,20.45,0,20.45,0-1yr
6663-jocqo,male,0,yes,yes,31,yes,yes,dsl,yes,yes,no,yes,no,yes,one year,yes,bank transfer (automatic),75.25,2344.5,0,75.62903225806451,2-4yr
9620-qjrev,male,0,no,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.55,1013.05,0,21.554255319148936,2-4yr
2276-ydavz,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.1,270.7,1,90.23333333333333,0-1yr
2682-kevrp,female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,20.05,417.0,0,18.954545454545453,1-2yr
2480-jzosn,female,0,yes,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.65,20.65,0,20.65,0-1yr
0078-xzmht,male,0,yes,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),85.15,6316.2,0,87.725,4-6yr
5896-npfww,male,0,yes,yes,3,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,50.15,168.15,1,56.050000000000004,0-1yr
9978-hycin,male,0,yes,yes,47,yes,no,fiber optic,no,yes,no,no,yes,no,one year,yes,bank transfer (automatic),84.95,4018.05,0,85.4904255319149,2-4yr
8338-qiunr,male,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),66.5,4811.6,0,66.82777777777778,4-6yr
1525-lnloj,male,0,yes,yes,66,yes,yes,dsl,no,no,yes,no,yes,no,two year,yes,bank transfer (automatic),63.3,4189.7,0,63.48030303030303,4-6yr
9450-trjuu,male,0,no,no,35,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,83.15,2848.45,0,81.38428571428571,2-4yr
1766-gknmi,male,0,no,no,29,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,2516.2,0,86.7655172413793,2-4yr
6942-lbfdp,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.55,33.6,0,16.8,0-1yr
1456-twcgb,male,0,no,no,4,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,49.25,208.45,0,52.1125,0-1yr
7133-vbdcg,female,0,no,no,25,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),79.85,2015.35,1,80.61399999999999,2-4yr
7596-zywbb,female,0,no,no,65,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,mailed check,59.6,3739.8,0,57.535384615384615,4-6yr
8329-utmvm,male,0,no,no,27,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),104.65,2964.0,0,109.77777777777777,2-4yr
3014-wjksm,male,0,yes,no,29,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),75.3,2263.4,0,78.04827586206896,2-4yr
3347-yjzze,male,0,yes,yes,29,yes,yes,dsl,no,yes,yes,no,yes,yes,month-to-month,no,credit card (automatic),80.1,2211.8,0,76.26896551724138,2-4yr
1029-qfben,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.55,19.55,1,19.55,0-1yr
7929-dmbcv,female,0,yes,no,20,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,mailed check,81.0,1683.7,0,84.185,1-2yr
9661-jalzv,female,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),24.7,1519.0,0,26.189655172413794,4-6yr
5433-kyghe,female,0,no,yes,14,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,mailed check,86.0,1164.05,0,83.14642857142857,1-2yr
4312-kfrxn,male,0,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.4,1710.9,0,23.762500000000003,4-6yr
5575-tpizq,male,0,no,no,46,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,credit card (automatic),89.15,4245.55,0,92.29456521739131,2-4yr
0114-igabw,female,0,yes,no,71,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),58.25,4145.9,0,58.39295774647887,4-6yr
9944-aexbm,male,0,no,no,32,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),85.65,2664.3,0,83.259375,2-4yr
1853-araaq,female,0,no,no,26,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),50.35,1277.5,0,49.13461538461539,2-4yr
6952-omnwb,male,0,yes,no,68,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),80.35,5589.3,0,82.19558823529412,4-6yr
4697-lupsu,male,0,yes,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.2,34.75,0,17.375,0-1yr
8434-vgeqq,male,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.55,1305.95,0,21.409016393442624,4-6yr
4952-ysogz,female,0,yes,yes,4,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.95,381.3,1,95.325,0-1yr
1589-agtlk,male,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.35,141.5,1,47.166666666666664,0-1yr
5244-irfih,male,0,yes,no,33,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.5,3105.55,1,94.10757575757576,2-4yr
6549-ymfaw,male,0,yes,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,21.25,204.55,0,22.727777777777778,0-1yr
4950-hkqte,female,0,no,no,22,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,26.25,605.9,0,27.54090909090909,1-2yr
6786-obwqr,female,0,yes,yes,5,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.85,356.1,0,71.22,0-1yr
2684-eiweo,female,0,no,no,30,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,credit card (automatic),91.7,2758.15,1,91.93833333333333,2-4yr
2753-jmmcv,male,0,no,no,65,yes,yes,dsl,no,yes,yes,yes,no,yes,two year,yes,credit card (automatic),74.2,4805.65,0,73.93307692307691,4-6yr
6439-gtpca,female,0,no,no,45,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,electronic check,87.25,3941.7,1,87.59333333333333,2-4yr
6621-yobki,male,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.35,92.75,0,18.55,0-1yr
1216-jwvux,male,0,yes,yes,25,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,75.5,1901.05,0,76.042,2-4yr
7564-ghcvb,female,0,yes,yes,72,yes,yes,fiber optic,yes,no,no,no,no,no,two year,no,bank transfer (automatic),79.05,5730.7,0,79.59305555555555,4-6yr
1173-noeyg,female,0,yes,no,27,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,bank transfer (automatic),90.15,2423.4,0,89.75555555555556,2-4yr
7595-ehcdl,male,0,yes,yes,32,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,no,credit card (automatic),50.6,1653.45,0,51.6703125,2-4yr
6647-zedxt,female,0,no,no,30,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),110.45,3327.05,0,110.90166666666667,2-4yr
2521-npuzr,male,0,yes,no,70,yes,no,fiber optic,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),101.0,7085.5,0,101.22142857142858,4-6yr
1307-tvufb,male,0,no,no,42,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),79.35,3344.1,0,79.62142857142857,2-4yr
7503-mioga,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),89.85,6697.35,0,93.01875000000001,4-6yr
4381-mhqdc,female,0,no,no,47,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,mailed check,65.0,2879.9,0,61.274468085106385,2-4yr
6923-jhpmp,female,0,no,no,2,yes,no,fiber optic,yes,no,yes,no,no,no,month-to-month,yes,electronic check,80.45,137.1,0,68.55,0-1yr
5138-wvkyj,male,0,no,no,10,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,electronic check,98.55,1008.55,1,100.85499999999999,0-1yr
4018-ppndw,female,0,yes,yes,61,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.1,1551.6,0,25.43606557377049,4-6yr
1635-fjfcc,female,0,no,no,5,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.05,202.15,0,40.43,0-1yr
2499-ajyua,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),110.8,7882.25,0,109.47569444444444,4-6yr
6919-elbgl,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),114.95,8196.4,0,113.83888888888889,4-6yr
3966-hrmza,female,0,no,no,3,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,mailed check,75.05,202.9,0,67.63333333333334,0-1yr
6425-jwtdv,male,0,yes,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.25,855.1,0,17.814583333333335,2-4yr
8405-igqfx,female,0,no,no,63,yes,no,fiber optic,no,no,yes,yes,yes,no,one year,yes,credit card (automatic),90.05,5817.0,0,92.33333333333333,4-6yr
8224-ivvpa,female,0,no,no,27,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,56.7,1652.95,0,61.220370370370375,2-4yr
9477-lgwqi,male,0,yes,yes,70,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),80.15,5600.15,0,80.00214285714286,4-6yr
1410-rscmr,male,0,yes,yes,7,yes,no,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,credit card (automatic),71.35,515.75,0,73.67857142857143,0-1yr
3115-czmzd,male,0,no,yes,0,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.25,1397.475,0,0.0,
0139-ivfjg,female,0,yes,no,2,yes,no,fiber optic,yes,yes,no,no,yes,no,month-to-month,no,electronic check,90.35,190.5,0,95.25,0-1yr
6683-vlctz,male,0,no,no,20,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,98.55,1842.8,1,92.14,1-2yr
5730-dbdsi,male,0,no,no,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.7,1253.8,0,18.996969696969696,4-6yr
0030-fnxpp,female,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,57.2,0,19.066666666666666,0-1yr
2189-wwoew,female,0,no,yes,15,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),85.9,1269.55,1,84.63666666666667,1-2yr
5684-fjvyr,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,no,yes,no,no,two year,yes,bank transfer (automatic),90.35,6563.4,0,91.15833333333333,4-6yr
4013-guxnd,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.8,20.8,0,20.8,0-1yr
1894-igfsg,female,0,no,no,22,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,89.25,1907.85,1,86.72045454545454,1-2yr
7379-pokdz,male,0,yes,no,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.3,208.85,1,69.61666666666666,0-1yr
1266-nzyui,female,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,no,no,two year,no,bank transfer (automatic),66.85,4758.8,0,66.09444444444445,4-6yr
7969-ffowg,male,0,yes,yes,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.9,1292.6,0,19.886153846153846,4-6yr
4718-dhsmv,female,0,no,no,11,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,yes,mailed check,35.8,363.15,0,33.01363636363636,0-1yr
5175-wlyxl,male,0,no,no,22,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,78.85,1600.25,0,72.73863636363636,1-2yr
7817-omjna,male,0,no,no,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.4,275.7,0,19.692857142857143,1-2yr
8728-skjlr,male,0,no,no,41,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,74.25,3089.1,0,75.34390243902439,2-4yr
3137-nyqqi,male,0,yes,no,17,yes,no,dsl,yes,yes,no,no,no,yes,one year,no,mailed check,64.8,1175.6,0,69.15294117647058,1-2yr
7706-dznkk,male,0,no,no,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.45,237.3,0,21.572727272727274,0-1yr
0236-hfwsv,male,0,no,no,15,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.35,1444.65,1,96.31,1-2yr
3900-aqphz,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,19.9,1,19.9,0-1yr
5842-pocop,female,0,yes,no,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,88.9,454.15,1,90.83,0-1yr
2037-xjfup,male,0,yes,no,33,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,95.8,3036.75,1,92.02272727272727,2-4yr
8823-rlpwl,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),110.65,8065.65,0,112.02291666666666,4-6yr
9505-sqfsw,female,0,yes,yes,3,no,no phone service,dsl,no,yes,no,no,no,yes,month-to-month,no,mailed check,40.3,92.5,0,30.833333333333332,0-1yr
7314-oxenn,male,0,no,no,2,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,82.0,184.65,1,92.325,0-1yr
3758-ckoql,female,0,yes,no,59,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),107.0,6152.3,0,104.27627118644068,4-6yr
0322-chqru,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.35,89.5,1,44.75,0-1yr
5676-cflyy,male,0,yes,yes,71,yes,no,dsl,no,yes,no,yes,yes,yes,two year,yes,credit card (automatic),73.35,5154.5,0,72.59859154929578,4-6yr
